medicine_id,name,unit,price
M07365,Medicine_7365,box,48812
M07366,Medicine_7366,box,51716
M07367,Medicine_7367,box,31909
M07368,Medicine_7368,,21226
M07369,Medicine_7369,box,22519
M07370,Medicine_7370,box,abc
M07371,Medicine_7371,box,34826
M07372,Medicine_7372,box,51062
M07373,Medicine_7373,box,40429
M07374,Medicine_7374,box,33853
M07375,Medicine_7375,box,11887
M07376,Medicine_7376,box,48240
M07377,Medicine_7377,box,73912
M07378,Medicine_7378,box,48940
M07379,Medicine_7379,box,91349
M07380,Medicine_7380,box,62179
M07381,Medicine_7381,box,49759
M07382,Medicine_7382,box,61757
M07383,Medicine_7383,box,18173
M07384,Medicine_7384,box,23661
M07385,Medicine_7385,box,-5000
M07386,Medicine_7386,box,62782
M07387,Medicine_7387,box,98364
M07388,Medicine_7388,box,29116
M07389,Medicine_7389,box,12679
M07390,Medicine_7390,box,15183
M07391,Medicine_7391,box,51450
M07392,Medicine_7392,box,94753
M07393,Medicine_7393,box,95652
M07394,Medicine_7394,box,74929
M07395,Medicine_7395,box,-5000
M07396,Medicine_7396,box,90080
M07397,Medicine_7397,box,78953
M07398,Medicine_7398,,91385
M07399,Medicine_7399,box,67587
M07400,Medicine_7400,box,85950
M07401,Medicine_7401,box,11497
M07402,Medicine_7402,box,63485
M07403,Medicine_7403,box,17703
M07404,Medicine_7404,box,72689
M07405,Medicine_7405,box,16506
M07406,Medicine_7406,box,11973
M07407,Medicine_7407,box,32182
M07408,Medicine_7408,box,42195
M07409,Medicine_7409,box,65411
M07410,Medicine_7410,box,26875
M07411,Medicine_7411,box,68450
M07412,Medicine_7412,box,61695
M07413,Medicine_7413,box,74638
M07414,Medicine_7414,box,49899
M07415,Medicine_7415,box,98398
M07416,Medicine_7416,box,54002
M07417,Medicine_7417,box,67959
M07418,Medicine_7418,box,77187
M07419,Medicine_7419,box,44829
M07420,Medicine_7420,box,36602
M07421,Medicine_7421,box,94698
M07422,Medicine_7422,box,47219
M07423,Medicine_7423,box,32008
M07424,Medicine_7424,box,11754
M07425,Medicine_7425,box,42840
M07426,Medicine_7426,box,11134
M07427,Medicine_7427,box,19269
M07428,Medicine_7428,box,78388
M07429,Medicine_7429,box,59138
M07430,Medicine_7430,box,75671
M07431,Medicine_7431,box,15440
M07432,Medicine_7432,box,15949
M07433,Medicine_7433,box,71676
M07434,Medicine_7434,box,89268
M07435,Medicine_7435,box,72005
M07436,Medicine_7436,box,45964
M07437,Medicine_7437,box,15771
M07438,Medicine_7438,box,65342
M07439,Medicine_7439,box,31411
M07440,Medicine_7440,box,33114
M07441,Medicine_7441,box,91031
M07442,Medicine_7442,box,20927
M07443,Medicine_7443,box,84778
M07444,Medicine_7444,box,33682
M07445,Medicine_7445,box,82553
M07446,,box,75057
M07447,Medicine_7447,box,30461
M07448,Medicine_7448,box,47682
M07449,Medicine_7449,box,11773
M07450,Medicine_7450,box,29125
M07451,Medicine_7451,box,65041
M07452,Medicine_7452,box,abc
M07453,Medicine_7453,box,28833
M07454,Medicine_7454,box,83593
M07455,Medicine_7455,box,40203
M07456,Medicine_7456,box,79366
M07457,Medicine_7457,box,77444
M07458,Medicine_7458,box,26720
M07459,Medicine_7459,box,38230
M07460,Medicine_7460,box,23582
M07461,Medicine_7461,box,43175
M07462,Medicine_7462,box,65278
M07463,Medicine_7463,box,27146
M07464,Medicine_7464,box,28262
M07465,Medicine_7465,box,abc
M07466,,box,34217
M07467,Medicine_7467,box,90133
M07468,Medicine_7468,box,82981
M07469,Medicine_7469,box,24192
M07470,Medicine_7470,box,99977
M07471,Medicine_7471,box,abc
M07472,Medicine_7472,box,90003
M07473,Medicine_7473,box,97107
M07474,Medicine_7474,box,14119
M07475,Medicine_7475,box,35772
M07476,Medicine_7476,box,98412
M07477,Medicine_7477,box,51168
M07478,Medicine_7478,box,43777
M07479,Medicine_7479,box,93227
M07480,Medicine_7480,box,92173
M07481,Medicine_7481,box,44052
M07482,Medicine_7482,box,27124
M07483,Medicine_7483,box,15254
M07484,Medicine_7484,box,65333
M07485,Medicine_7485,box,61788
M07486,Medicine_7486,box,63152
M07487,Medicine_7487,box,91237
M07488,Medicine_7488,box,15317
M07489,Medicine_7489,box,74376
M07490,Medicine_7490,box,87304
M07491,Medicine_7491,box,35537
M07492,Medicine_7492,box,47056
M07493,Medicine_7493,box,abc
M07494,Medicine_7494,box,82367
M07495,Medicine_7495,box,64467
M07496,Medicine_7496,box,77803
M07497,Medicine_7497,box,14658
M07498,Medicine_7498,box,29195
M07499,Medicine_7499,box,52392
M07500,Medicine_7500,box,12942
M07501,Medicine_7501,box,64553
M07502,Medicine_7502,box,75332
M07503,Medicine_7503,box,34703
M07504,Medicine_7504,box,22528
M07505,Medicine_7505,box,51559
M07506,Medicine_7506,box,83749
M07507,Medicine_7507,box,46728
M07508,Medicine_7508,box,41086
M07509,Medicine_7509,box,abc
M07510,Medicine_7510,box,12442
M07511,Medicine_7511,box,56806
M07512,Medicine_7512,box,70196
M07513,Medicine_7513,box,72955
M07514,Medicine_7514,box,43424
M07515,Medicine_7515,box,87054
M07516,Medicine_7516,box,24882
M07517,Medicine_7517,box,55819
M07518,Medicine_7518,box,20808
M07519,Medicine_7519,box,-5000
M07520,Medicine_7520,box,74264
M07521,Medicine_7521,box,47860
M07522,Medicine_7522,box,38020
M07523,Medicine_7523,box,abc
M07524,Medicine_7524,box,-5000
M07525,Medicine_7525,box,67062
M07526,Medicine_7526,box,54984
M07527,Medicine_7527,box,99305
M07528,Medicine_7528,box,48011
M07529,Medicine_7529,box,-5000
M07530,Medicine_7530,box,50281
M07531,Medicine_7531,box,99564
M07532,Medicine_7532,,64469
M07533,Medicine_7533,box,63542
M07534,Medicine_7534,box,30993
M07535,Medicine_7535,box,50286
M07536,Medicine_7536,box,40400
M07537,Medicine_7537,box,46131
M07538,Medicine_7538,box,35080
M07539,Medicine_7539,box,52158
M07540,Medicine_7540,box,95462
M07541,Medicine_7541,box,94179
M07542,Medicine_7542,box,32572
M07543,Medicine_7543,box,80784
M07544,Medicine_7544,box,92182
M07545,Medicine_7545,box,20754
M07546,Medicine_7546,box,74650
M07547,Medicine_7547,box,35383
M07548,Medicine_7548,box,37261
M07549,Medicine_7549,box,60335
M07550,Medicine_7550,box,35218
M07551,Medicine_7551,box,19036
M07552,Medicine_7552,box,97101
M07553,Medicine_7553,box,77240
M07554,Medicine_7554,box,83622
M07555,Medicine_7555,box,59301
M07556,Medicine_7556,box,81385
M07557,,box,63231
M07558,Medicine_7558,box,33354
M07559,Medicine_7559,box,19150
M07560,Medicine_7560,box,58775
M07561,Medicine_7561,box,33944
M07562,Medicine_7562,box,31125
M07563,Medicine_7563,box,21811
M07564,,box,12364
M07565,Medicine_7565,box,27736
M07566,Medicine_7566,box,31567
M07567,Medicine_7567,box,17043
M07568,Medicine_7568,box,76259
M07569,Medicine_7569,box,14007
M07570,Medicine_7570,box,78785
M07571,Medicine_7571,box,13358
M07572,Medicine_7572,box,70166
M07573,Medicine_7573,box,75550
M07574,Medicine_7574,box,62567
M07575,Medicine_7575,box,-5000
M07576,Medicine_7576,box,88834
M07577,Medicine_7577,box,44585
M07578,Medicine_7578,box,77728
M07579,Medicine_7579,box,14659
M07580,Medicine_7580,box,38071
M07581,Medicine_7581,box,67926
M07582,Medicine_7582,box,93596
M07583,Medicine_7583,box,79624
M07584,Medicine_7584,box,85781
M07585,Medicine_7585,box,48292
M07586,Medicine_7586,box,75021
M07587,Medicine_7587,box,abc
M07588,Medicine_7588,box,57472
M07589,Medicine_7589,box,24388
M07590,Medicine_7590,box,46950
M07591,Medicine_7591,box,94497
M07592,Medicine_7592,box,30797
M07593,Medicine_7593,box,53227
M07594,Medicine_7594,box,92558
M07595,,box,28476
M07596,Medicine_7596,box,81746
M07597,Medicine_7597,box,67917
M07598,Medicine_7598,box,67902
M07599,Medicine_7599,box,65534
M07600,Medicine_7600,box,75001
M07601,Medicine_7601,box,41171
M07602,Medicine_7602,box,56462
M07603,Medicine_7603,box,85945
M07604,Medicine_7604,box,58733
M07605,Medicine_7605,box,61926
M07606,Medicine_7606,box,47531
M07607,Medicine_7607,box,48653
M07608,Medicine_7608,box,59882
M07609,Medicine_7609,box,40129
M07610,Medicine_7610,box,95092
M07611,Medicine_7611,box,15921
M07612,Medicine_7612,box,78625
M07613,Medicine_7613,box,54962
M07614,Medicine_7614,box,10280
M07615,Medicine_7615,box,48042
M07616,Medicine_7616,,58913
M07617,Medicine_7617,box,45448
M07618,Medicine_7618,box,75673
M07619,Medicine_7619,box,32594
M07620,Medicine_7620,box,85919
M07621,Medicine_7621,box,63126
M07622,Medicine_7622,box,79899
M07623,Medicine_7623,box,38818
M07624,Medicine_7624,box,35342
M07625,Medicine_7625,box,51183
M07626,Medicine_7626,box,99605
M07627,Medicine_7627,box,86103
M07628,Medicine_7628,box,46631
M07629,Medicine_7629,box,51479
M07630,Medicine_7630,box,56510
M07631,Medicine_7631,box,26768
M07632,Medicine_7632,box,34018
M07633,Medicine_7633,box,48552
M07634,Medicine_7634,,11664
M07635,Medicine_7635,,94653
M07636,Medicine_7636,box,51386
M07637,Medicine_7637,box,88137
M07638,Medicine_7638,box,52841
M07639,Medicine_7639,box,99505
M07640,Medicine_7640,box,55757
M07641,Medicine_7641,box,-5000
M07642,Medicine_7642,box,58773
M07643,Medicine_7643,box,89361
M07644,Medicine_7644,box,46457
M07645,Medicine_7645,box,82274
M07646,Medicine_7646,box,40660
M07647,Medicine_7647,box,51427
M07648,Medicine_7648,box,38400
M07649,Medicine_7649,box,57637
M07650,Medicine_7650,box,56298
M07651,Medicine_7651,box,33599
M07652,Medicine_7652,box,38708
M07653,Medicine_7653,box,98836
M07654,Medicine_7654,box,34473
M07655,Medicine_7655,box,12273
M07656,Medicine_7656,box,41243
M07657,Medicine_7657,box,61874
M07658,Medicine_7658,box,54680
M07659,Medicine_7659,box,87364
M07660,Medicine_7660,box,98603
M07661,Medicine_7661,box,66677
M07662,Medicine_7662,box,20847
M07663,Medicine_7663,box,19992
M07664,Medicine_7664,box,83406
M07665,Medicine_7665,box,67908
M07666,Medicine_7666,box,68184
M07667,Medicine_7667,box,64588
M07668,Medicine_7668,box,69615
M07669,Medicine_7669,box,69321
M07670,Medicine_7670,box,13087
M07671,Medicine_7671,box,21156
M07672,Medicine_7672,box,89115
M07673,Medicine_7673,box,30992
M07674,,box,60131
M07675,Medicine_7675,box,28707
M07676,Medicine_7676,box,-5000
M07677,Medicine_7677,box,36629
M07678,Medicine_7678,box,44274
M07679,Medicine_7679,box,62402
M07680,Medicine_7680,box,17810
M07681,Medicine_7681,box,84090
M07682,Medicine_7682,box,40384
M07683,Medicine_7683,box,76103
M07684,Medicine_7684,box,51585
M07685,Medicine_7685,box,51502
M07686,Medicine_7686,box,62784
M07687,Medicine_7687,box,39038
M07688,Medicine_7688,box,94707
M07689,Medicine_7689,box,93382
M07690,Medicine_7690,box,-5000
M07691,Medicine_7691,box,66307
M07692,Medicine_7692,box,70863
M07693,Medicine_7693,box,78743
M07694,Medicine_7694,box,-5000
M07695,Medicine_7695,box,84101
M07696,Medicine_7696,,40734
M07697,Medicine_7697,box,11337
M07698,Medicine_7698,box,59253
M07699,Medicine_7699,box,33253
M07700,Medicine_7700,box,12476
M07701,Medicine_7701,box,69221
M07702,Medicine_7702,box,22879
M07703,Medicine_7703,box,22180
M07704,Medicine_7704,box,93749
M07705,Medicine_7705,box,10408
M07706,Medicine_7706,box,54958
M07707,Medicine_7707,box,85576
M07708,Medicine_7708,box,45800
M07709,Medicine_7709,box,62301
M07710,Medicine_7710,box,44209
M07711,Medicine_7711,box,81478
M07712,Medicine_7712,box,abc
M07713,Medicine_7713,box,17542
M07714,Medicine_7714,box,33435
M07715,Medicine_7715,box,43705
M07716,Medicine_7716,box,65812
M07717,Medicine_7717,box,37348
M07718,Medicine_7718,box,25744
M07719,Medicine_7719,box,75545
M07720,Medicine_7720,box,18149
M07721,Medicine_7721,box,89546
M07722,Medicine_7722,box,46486
M07723,Medicine_7723,box,55461
M07724,Medicine_7724,box,85073
M07725,Medicine_7725,box,36781
M07726,Medicine_7726,box,77989
M07727,Medicine_7727,box,16313
M07728,Medicine_7728,box,73073
M07729,Medicine_7729,box,71558
M07730,Medicine_7730,box,71303
M07731,Medicine_7731,box,96328
M07732,Medicine_7732,box,96639
M07733,Medicine_7733,box,82237
M07734,Medicine_7734,box,50312
M07735,Medicine_7735,box,-5000
M07736,Medicine_7736,box,70633
M07737,Medicine_7737,box,33215
M07738,Medicine_7738,box,77606
M07739,Medicine_7739,box,78382
M07740,Medicine_7740,box,45518
M07741,Medicine_7741,box,87066
M07742,Medicine_7742,box,81073
M07743,Medicine_7743,box,50241
M07744,Medicine_7744,box,56783
M07745,Medicine_7745,box,16331
M07746,Medicine_7746,box,17596
M07747,Medicine_7747,box,22597
M07748,Medicine_7748,box,abc
M07749,Medicine_7749,box,89862
M07750,Medicine_7750,box,40233
M07751,Medicine_7751,box,35043
M07752,Medicine_7752,box,10883
M07753,,box,92621
M07754,Medicine_7754,box,16657
M07755,Medicine_7755,box,41144
M07756,Medicine_7756,box,93587
M07757,Medicine_7757,box,79943
M07758,Medicine_7758,box,76201
M07759,Medicine_7759,box,93635
M07760,Medicine_7760,box,23590
M07761,Medicine_7761,box,26075
M07762,Medicine_7762,box,56750
M07763,Medicine_7763,box,75173
M07764,Medicine_7764,box,18169
M07765,Medicine_7765,box,15314
M07766,Medicine_7766,box,64185
M07767,Medicine_7767,box,40159
M07768,Medicine_7768,box,63256
M07769,Medicine_7769,box,10183
M07770,Medicine_7770,box,33451
M07771,Medicine_7771,box,45815
M07772,Medicine_7772,box,60675
M07773,Medicine_7773,box,83834
M07774,Medicine_7774,box,abc
M07775,Medicine_7775,box,17330
M07776,Medicine_7776,box,49322
M07777,Medicine_7777,box,63064
M07778,Medicine_7778,box,38129
M07779,Medicine_7779,box,51003
M07780,Medicine_7780,box,83841
M07781,Medicine_7781,box,49972
M07782,Medicine_7782,box,63532
M07783,Medicine_7783,box,58602
M07784,Medicine_7784,box,36124
M07785,Medicine_7785,box,35089
M07786,Medicine_7786,box,21944
M07787,Medicine_7787,box,80510
M07788,Medicine_7788,box,28115
M07789,Medicine_7789,box,49797
M07790,Medicine_7790,box,67071
M07791,Medicine_7791,box,97827
M07792,Medicine_7792,box,31759
M07793,Medicine_7793,box,32936
M07794,Medicine_7794,box,27818
M07795,Medicine_7795,box,54428
M07796,Medicine_7796,box,12507
M07797,Medicine_7797,box,45458
M07798,Medicine_7798,box,52948
M07799,Medicine_7799,box,90618
M07800,Medicine_7800,box,94547
M07801,Medicine_7801,box,55680
M07802,Medicine_7802,box,38493
M07803,Medicine_7803,box,40273
M07804,Medicine_7804,box,69191
M07805,Medicine_7805,box,17534
M07806,Medicine_7806,box,11348
M07807,Medicine_7807,box,74394
M07808,Medicine_7808,box,49097
M07809,Medicine_7809,box,64077
M07810,Medicine_7810,box,66220
M07811,Medicine_7811,box,68459
M07812,Medicine_7812,box,68778
M07813,,box,10783
M07814,Medicine_7814,box,64071
M07815,Medicine_7815,box,54208
M07816,Medicine_7816,box,78096
M07817,Medicine_7817,box,72246
M07818,Medicine_7818,box,11293
M07819,,box,28677
M07820,Medicine_7820,box,26483
M07821,Medicine_7821,box,71848
M07822,Medicine_7822,box,75478
M07823,Medicine_7823,box,65994
M07824,Medicine_7824,box,75419
M07825,Medicine_7825,box,52941
M07826,Medicine_7826,box,90203
M07827,Medicine_7827,box,78637
M07828,Medicine_7828,box,26307
M07829,Medicine_7829,box,71694
M07830,Medicine_7830,box,51849
M07831,Medicine_7831,box,34818
M07832,Medicine_7832,box,23081
M07833,Medicine_7833,box,72072
M07834,Medicine_7834,box,21757
M07835,Medicine_7835,box,13166
M07836,Medicine_7836,box,90571
M07837,Medicine_7837,box,77623
M07838,Medicine_7838,box,35704
M07839,Medicine_7839,box,55655
M07840,Medicine_7840,box,85002
M07841,Medicine_7841,box,78859
M07842,Medicine_7842,box,89163
M07843,Medicine_7843,box,-5000
M07844,Medicine_7844,box,12778
M07845,Medicine_7845,box,75925
M07846,Medicine_7846,box,84988
M07847,Medicine_7847,box,99588
M07848,Medicine_7848,box,52624
M07849,Medicine_7849,box,74890
M07850,Medicine_7850,box,95311
M07851,Medicine_7851,box,51247
M07852,Medicine_7852,box,57714
M07853,Medicine_7853,box,33502
M07854,Medicine_7854,box,-5000
M07855,Medicine_7855,box,77366
M07856,Medicine_7856,box,21866
M07857,Medicine_7857,box,abc
M07858,Medicine_7858,box,86833
M07859,Medicine_7859,box,62488
M07860,Medicine_7860,box,92899
M07861,Medicine_7861,box,81575
M07862,Medicine_7862,box,30054
M07863,Medicine_7863,box,13417
M07864,,box,11018
M07865,Medicine_7865,box,95168
M07866,Medicine_7866,box,81305
M07867,Medicine_7867,box,87469
M07868,Medicine_7868,box,97261
M07869,Medicine_7869,box,95027
M07870,Medicine_7870,box,97788
M07871,Medicine_7871,box,23930
M07872,Medicine_7872,box,41679
M07873,Medicine_7873,box,50512
M07874,Medicine_7874,box,59456
M07875,Medicine_7875,box,37114
M07876,Medicine_7876,box,38385
M07877,Medicine_7877,box,99640
M07878,Medicine_7878,box,77642
M07879,Medicine_7879,box,23126
M07880,Medicine_7880,box,22410
M07881,Medicine_7881,box,42926
M07882,Medicine_7882,box,19631
M07883,,box,33259
M07884,Medicine_7884,box,36016
M07885,Medicine_7885,box,78233
M07886,Medicine_7886,box,25655
M07887,Medicine_7887,box,62072
M07888,Medicine_7888,box,15388
M07889,Medicine_7889,box,41936
M07890,Medicine_7890,box,-5000
M07891,Medicine_7891,box,37502
M07892,Medicine_7892,box,34058
M07893,Medicine_7893,box,69548
M07894,Medicine_7894,box,24220
M07895,Medicine_7895,box,84366
M07896,Medicine_7896,box,48358
M07897,Medicine_7897,box,49625
M07898,Medicine_7898,box,70227
M07899,Medicine_7899,box,79310
M07900,Medicine_7900,box,24223
M07901,Medicine_7901,box,40948
M07902,Medicine_7902,box,69010
M07903,Medicine_7903,box,24724
M07904,Medicine_7904,box,56967
M07905,Medicine_7905,box,57950
M07906,Medicine_7906,box,26810
M07907,Medicine_7907,box,-5000
M07908,Medicine_7908,box,40928
M07909,Medicine_7909,box,59783
M07910,Medicine_7910,box,57809
M07911,Medicine_7911,box,53926
M07912,Medicine_7912,box,21344
M07913,Medicine_7913,box,25283
M07914,Medicine_7914,box,66347
M07915,Medicine_7915,box,43529
M07916,Medicine_7916,box,53101
M07917,Medicine_7917,box,48072
M07918,Medicine_7918,box,43137
M07919,Medicine_7919,box,73393
M07920,Medicine_7920,box,30178
M07921,Medicine_7921,box,18109
M07922,Medicine_7922,box,64237
M07923,Medicine_7923,box,-5000
M07924,Medicine_7924,box,63640
M07925,Medicine_7925,box,97997
M07926,Medicine_7926,box,61084
M07927,Medicine_7927,box,47489
M07928,Medicine_7928,box,58237
M07929,Medicine_7929,box,abc
M07930,Medicine_7930,box,65418
M07931,Medicine_7931,box,44241
M07932,Medicine_7932,box,94816
M07933,Medicine_7933,box,12921
M07934,Medicine_7934,box,31257
M07935,Medicine_7935,box,15828
M07936,Medicine_7936,box,85810
M07937,Medicine_7937,box,-5000
M07938,Medicine_7938,box,20010
M07939,Medicine_7939,box,69745
M07940,Medicine_7940,box,90309
M07941,Medicine_7941,box,32434
M07942,Medicine_7942,box,39265
M07943,Medicine_7943,box,59140
M07944,Medicine_7944,box,98768
M07945,Medicine_7945,box,79800
M07946,Medicine_7946,box,80020
M07947,Medicine_7947,box,80842
M07948,Medicine_7948,box,39530
M07949,Medicine_7949,box,71483
M07950,Medicine_7950,box,59276
M07951,Medicine_7951,box,73760
M07952,Medicine_7952,box,36042
M07953,Medicine_7953,box,-5000
M07954,Medicine_7954,box,abc
M07955,Medicine_7955,box,64679
M07956,Medicine_7956,box,49421
M07957,Medicine_7957,box,abc
M07958,Medicine_7958,box,17316
M07959,Medicine_7959,box,-5000
M07960,Medicine_7960,box,99359
M07961,Medicine_7961,box,92170
M07962,Medicine_7962,box,72686
M07963,Medicine_7963,box,39703
M07964,Medicine_7964,box,93952
M07965,Medicine_7965,box,30034
M07966,Medicine_7966,box,39009
M07967,Medicine_7967,box,87833
M07968,Medicine_7968,box,94944
M07969,Medicine_7969,box,95217
M07970,Medicine_7970,box,66158
M07971,Medicine_7971,box,49572
M07972,Medicine_7972,box,24658
M07973,Medicine_7973,box,85785
M07974,Medicine_7974,box,58154
M07975,Medicine_7975,box,55857
M07976,Medicine_7976,box,70204
M07977,Medicine_7977,box,81452
M07978,Medicine_7978,box,19179
M07979,Medicine_7979,box,21052
M07980,Medicine_7980,box,70613
M07981,Medicine_7981,box,85794
M07982,Medicine_7982,box,46009
M07983,Medicine_7983,box,37077
M07984,Medicine_7984,box,43142
M07985,Medicine_7985,,23361
M07986,Medicine_7986,box,80750
M07987,Medicine_7987,box,71899
M07988,Medicine_7988,box,81257
M07989,Medicine_7989,box,94899
M07990,Medicine_7990,box,27590
M07991,Medicine_7991,box,54770
M07992,Medicine_7992,box,75820
M07993,Medicine_7993,box,95811
M07994,Medicine_7994,box,35471
M07995,Medicine_7995,box,12174
M07996,Medicine_7996,box,64047
M07997,Medicine_7997,box,92575
M07998,Medicine_7998,box,76010
M07999,Medicine_7999,box,69205
M08000,Medicine_8000,box,86865
M08001,Medicine_8001,box,85351
M08002,Medicine_8002,box,88951
M08003,Medicine_8003,box,87777
M08004,Medicine_8004,box,67590
M08005,Medicine_8005,box,32924
M08006,Medicine_8006,box,77452
M08007,Medicine_8007,box,abc
M08008,Medicine_8008,box,47091
M08009,Medicine_8009,box,38529
M08010,Medicine_8010,box,20495
M08011,Medicine_8011,box,47809
M08012,Medicine_8012,box,69584
M08013,Medicine_8013,box,10541
M08014,Medicine_8014,box,32199
M08015,Medicine_8015,box,97360
M08016,Medicine_8016,box,abc
M08017,Medicine_8017,box,37735
M08018,Medicine_8018,,56638
M08019,Medicine_8019,box,40969
M08020,Medicine_8020,box,76508
M08021,Medicine_8021,box,73960
M08022,Medicine_8022,box,84497
M08023,Medicine_8023,box,54848
M08024,Medicine_8024,box,84069
M08025,Medicine_8025,box,90876
M08026,Medicine_8026,box,31773
M08027,Medicine_8027,box,19704
M08028,Medicine_8028,box,-5000
M08029,Medicine_8029,box,38128
M08030,Medicine_8030,box,-5000
M08031,Medicine_8031,box,13079
M08032,Medicine_8032,box,79045
M08033,Medicine_8033,box,abc
M08034,Medicine_8034,box,97862
M08035,Medicine_8035,box,36552
M08036,Medicine_8036,box,26385
M08037,Medicine_8037,box,68491
M08038,Medicine_8038,box,53160
M08039,Medicine_8039,box,13748
M08040,Medicine_8040,box,74741
M08041,Medicine_8041,box,32678
M08042,Medicine_8042,,14815
M08043,Medicine_8043,box,11479
M08044,Medicine_8044,box,58969
M08045,Medicine_8045,box,25372
M08046,Medicine_8046,box,14917
M08047,Medicine_8047,box,-5000
M08048,Medicine_8048,box,89318
M08049,Medicine_8049,box,31509
M08050,Medicine_8050,box,93491
M08051,Medicine_8051,box,18913
M08052,Medicine_8052,box,81911
M08053,Medicine_8053,box,87769
M08054,Medicine_8054,box,63845
M08055,Medicine_8055,box,27179
M08056,Medicine_8056,box,61848
M08057,Medicine_8057,box,22437
M08058,Medicine_8058,box,48345
M08059,Medicine_8059,box,12643
M08060,Medicine_8060,box,61290
M08061,Medicine_8061,box,61286
M08062,Medicine_8062,box,54911
M08063,Medicine_8063,box,76048
M08064,Medicine_8064,box,46892
M08065,Medicine_8065,box,56203
M08066,Medicine_8066,box,31881
M08067,Medicine_8067,box,-5000
M08068,Medicine_8068,box,53779
M08069,Medicine_8069,,35990
M08070,Medicine_8070,box,41532
M08071,Medicine_8071,box,-5000
M08072,Medicine_8072,box,73906
M08073,Medicine_8073,box,24203
M08074,Medicine_8074,box,19517
M08075,Medicine_8075,box,10752
M08076,Medicine_8076,box,98290
M08077,Medicine_8077,box,58864
M08078,Medicine_8078,box,19749
M08079,Medicine_8079,box,58776
M08080,Medicine_8080,box,83419
M08081,Medicine_8081,box,69003
M08082,Medicine_8082,box,33405
M08083,Medicine_8083,box,35780
M08084,Medicine_8084,box,42585
M08085,Medicine_8085,box,16423
M08086,Medicine_8086,box,21810
M08087,Medicine_8087,box,35413
M08088,Medicine_8088,box,93335
M08089,Medicine_8089,box,63998
M08090,Medicine_8090,box,14033
M08091,Medicine_8091,box,85297
M08092,Medicine_8092,box,15542
M08093,Medicine_8093,box,90623
M08094,Medicine_8094,box,42875
M08095,Medicine_8095,box,69486
M08096,Medicine_8096,box,42215
M08097,Medicine_8097,box,58905
M08098,Medicine_8098,box,55122
M08099,Medicine_8099,box,64613
M08100,Medicine_8100,box,55260
M08101,Medicine_8101,box,35326
M08102,Medicine_8102,box,49802
M08103,Medicine_8103,box,94335
M08104,Medicine_8104,box,41499
M08105,Medicine_8105,box,39345
M08106,Medicine_8106,box,60008
M08107,Medicine_8107,box,31627
M08108,Medicine_8108,box,49962
M08109,Medicine_8109,box,69063
M08110,Medicine_8110,box,47542
M08111,Medicine_8111,box,91429
M08112,Medicine_8112,box,51011
M08113,Medicine_8113,box,13609
M08114,Medicine_8114,box,76605
M08115,Medicine_8115,box,92176
M08116,Medicine_8116,box,-5000
M08117,Medicine_8117,box,80768
M08118,Medicine_8118,box,63000
M08119,Medicine_8119,box,abc
M08120,Medicine_8120,box,99905
M08121,Medicine_8121,box,75639
M08122,Medicine_8122,box,20263
M08123,Medicine_8123,box,47537
M08124,Medicine_8124,box,46770
M08125,Medicine_8125,box,80237
M08126,Medicine_8126,box,25593
M08127,Medicine_8127,box,48274
M08128,Medicine_8128,box,36117
M08129,Medicine_8129,box,47488
M08130,Medicine_8130,box,24144
M08131,Medicine_8131,box,44522
M08132,,box,61740
M08133,Medicine_8133,box,72882
M08134,Medicine_8134,box,43345
M08135,Medicine_8135,box,23250
M08136,Medicine_8136,box,65742
M08137,Medicine_8137,box,75638
M08138,Medicine_8138,box,66609
M08139,Medicine_8139,box,68952
M08140,Medicine_8140,box,73409
M08141,Medicine_8141,box,76019
M08142,Medicine_8142,box,15592
M08143,Medicine_8143,box,60585
M08144,Medicine_8144,box,34655
M08145,Medicine_8145,box,38992
M08146,Medicine_8146,box,abc
M08147,Medicine_8147,box,58663
M08148,Medicine_8148,box,97809
M08149,,box,47126
M08150,Medicine_8150,box,30376
M08151,Medicine_8151,box,79683
M08152,Medicine_8152,box,13446
M08153,Medicine_8153,box,98481
M08154,Medicine_8154,box,55258
M08155,Medicine_8155,box,71923
M08156,Medicine_8156,box,68732
M08157,Medicine_8157,box,64895
M08158,Medicine_8158,box,13752
M08159,Medicine_8159,box,33133
M08160,Medicine_8160,box,40101
M08161,Medicine_8161,box,93102
M08162,Medicine_8162,box,18083
M08163,Medicine_8163,box,abc
M08164,Medicine_8164,box,13268
M08165,Medicine_8165,box,99937
M08166,Medicine_8166,box,63761
M08167,Medicine_8167,box,57091
M08168,Medicine_8168,box,16013
M08169,Medicine_8169,box,15484
M08170,Medicine_8170,box,11526
M08171,Medicine_8171,box,58183
M08172,Medicine_8172,box,98199
M08173,Medicine_8173,box,27795
M08174,Medicine_8174,box,35275
M08175,Medicine_8175,box,16755
M08176,Medicine_8176,box,60365
M08177,Medicine_8177,box,69566
M08178,Medicine_8178,box,22955
M08179,,box,71463
M08180,Medicine_8180,box,18312
M08181,Medicine_8181,box,85624
M08182,Medicine_8182,box,95952
M08183,Medicine_8183,box,35015
M08184,Medicine_8184,,80710
M08185,Medicine_8185,box,72763
M08186,Medicine_8186,box,10122
M08187,Medicine_8187,box,30791
M08188,Medicine_8188,box,49878
M08189,Medicine_8189,box,49748
M08190,Medicine_8190,box,82023
M08191,Medicine_8191,box,49278
